system:index,masterid,year,yield_mean,yield_p25,yield_p50,yield_p75,.geo
2_8_00009d19933462b428b5,19091,2008,9.468260144387317,8.405279004582855,9.843528191318033,10.84272272490655,
2_8_0000b71f0e01b52f3bc7,19109,2008,10.390889803352204,9.567597294629605,10.538099249663647,11.458057651900825,
2_8_0000a4b9d0ef752c5e38,19151,2008,10.027977329348982,9.563379097279668,10.509426143210362,11.427931018823838,
2_8_000006df2a7908a289d3,19147,2008,10.549992100856436,9.57710060674572,10.548415819975498,11.452598288246012,
2_8_00007316e0bde316ad51,19063,2008,10.854453240292658,10.154425112633264,11.031701601831575,11.780579588950966,
2_8_000085c1110a2e5bb8ee,19191,2008,8.98572920009639,7.094123644636332,9.470713580439236,10.595263968562033,
2_8_00002b3cc26885d13f00,19065,2008,8.900835764264375,7.0624289800549365,9.313914216706891,10.563965733085531,
2_8_0000af4858e87a6ce23d,19005,2008,8.308314619084534,6.546563445459482,7.420129546871563,10.494192920403835,
2_8_000054873bc0421cfec3,19043,2008,7.698536693059138,6.472275296794197,7.41947722480592,9.478098077340162,
2_8_00003a9b3d0350048b81,17177,2008,8.250161898460401,7.2812743111550615,8.156282837991828,9.092312085722181,
2_8_000019b7721dcd7150a4,17141,2008,9.63729051448001,7.967347608460735,9.654814955933778,11.279144157937994,
2_8_000075c75137e46057a1,17201,2008,9.422313662237977,8.282532342849661,9.407210537441456,10.716631999942882,
2_8_00009aed56e86748505b,17007,2008,9.732503546262441,8.466247283026123,10.032641876258285,11.157777979310245,
2_8_00005a082d47498e24b2,17037,2008,10.084780923589873,8.519217279493118,10.542976293751405,11.465607174750405,
2_8_000089aef2014786b1ac,17103,2008,9.247731457707774,7.935507124722723,9.186697540631664,10.563529667981168,
2_8_000036da9c22b521a58a,17099,2008,9.939716826243638,9.182799257172134,10.874696872042616,10.874696872042616,
2_8_00006b4646d79028f663,17011,2008,9.856106988340171,8.844879748287353,9.843739262101117,10.968660437451252,
2_8_000083a789f01d16f70a,17155,2008,10.027089353804888,9.280671456325114,10.217649249999374,10.967911471215752,
2_8_0000c2db34821bfd3e8d,17175,2008,10.51984952475872,10.033143668053404,10.717032790712862,11.278746577561812,
2_8_0000690923962891d15e,17143,2008,10.157113715452013,9.592211435518974,10.343524929082946,10.968800382406714,
2_8_0000dcc95f785a35148f,17123,2008,10.509214132062484,9.843701451598422,10.595194415379723,11.278765581353847,
2_8_0000285dc369b6c70fcb,17203,2008,10.007374501943987,8.522275436451485,10.528341799622892,11.400431688480408,
2_8_000043215df39bd0c5b8,17179,2008,9.583669898451591,8.87722192294069,9.875802828911137,10.373310527777917,
2_8_000001aadfc336aaaf4f,17129,2008,9.484248850472227,8.815008380408244,9.686247366861588,10.311004340800642,
2_8_00008be3830e39089098,17107,2008,8.948579265027996,8.543341368174806,9.495118229433032,9.495118229433032,
2_8_00009be1802986c361ef,17113,2008,8.627432270735508,7.554155516216005,8.505882528319258,9.462583350732821,
2_8_0000d83c6148d1a22134,17039,2008,8.393465538701019,7.531399828892456,8.592557323325453,9.406813796344,
2_8_000008a37067f88eca18,17115,2008,8.600288508987681,7.719739009907044,8.655731077454387,9.591652113521874,
2_8_00003310800aa4b0bfe2,17105,2008,9.267773862163622,8.188730166618862,9.18670689101311,10.311867710871622,
2_8_000056ddcda82a6f9929,17063,2008,8.836809506323647,7.904181807923698,8.96838997551684,9.844400015514076,
2_8_00005e67733868d64644,17197,2008,9.677195929801227,8.688421499065244,9.938358485889543,10.8105858082039,
2_8_0000383c03a152e17cf8,17091,2008,10.776033501272334,9.906493587513705,11.031899878349032,11.904885824201434,
2_8_0000fccd999c5ca58246,17053,2008,10.0420097108032,8.907516105947575,10.21754439759378,11.279555973917692,
2_8_0000b45c51f0dba7ebb8,17147,2008,8.486270503548013,7.342227500312425,8.529858346684842,9.718101170062639,
2_8_00009cf2c988d1916517,17019,2008,9.670093066924842,8.718914588046824,9.906644102784904,10.842671914613517,
2_8_000010637df418778550,17075,2008,10.893690973961801,9.536528838192513,11.512209421942226,12.446610432006288,
2_8_0000152815c8f29a3117,17183,2008,9.815365557003357,9.151755306219144,10.917555969848896,10.917555969848896,
2_8_0000ebaa3ac928785460,17031,2008,8.150044698752863,7.339679421996253,8.283011109439549,9.09036860068259,
2_8_000049a2a177f182f4fe,17043,2008,8.77530783587725,7.904848920863309,8.96849999999999,9.840806074766352,
2_8_00002ea000ee12da39e5,17093,2008,9.213332818714028,8.656392559030918,9.407028919225848,10.03249250532769,
2_8_0000c9f45558789c65e2,17089,2008,9.50598194467253,8.592792724139576,9.843914295862833,10.77980475927591,
2_8_00009358bd93f531e693,17097,2008,8.329879517838435,7.656963399782766,8.466766949152571,9.092013519398659,
2_8_0000e5679588c88230bc,17111,2008,8.93809183925098,7.5498556792953595,9.481311325157575,10.452005469381561,
2_8_000078db732dd5cf8747,18091,2008,9.604326782475992,8.406740760067594,9.654774738551195,10.90565467596307,
2_8_0000897c3d58e4635176,18141,2008,9.781894930864734,8.43777413418241,9.937861305965228,11.186529520728326,
2_8_0000a97aebbb5df5f3cd,18149,2008,9.222835451160407,8.093283292278143,9.21821479377208,10.406899686306108,
2_8_0000f51cf3119e1cf4ba,18099,2008,10.369166015782628,9.092007168445319,10.595088421118799,11.780590071464765,
2_8_00006f3bcf6c44b2029e,18127,2008,10.160768968228727,9.155547018620384,10.343027343484147,11.2782898063473,
2_8_0000525e19cb22cd112b,18073,2008,10.534149208147753,9.313032834371649,10.687310294916221,11.936235922894626,
2_8_0000284920a9c6649948,18089,2008,10.171553329688795,9.539681555080607,10.512494081730948,11.444522811337386,
2_8_000019cef6b39e0ca2ff,18111,2008,11.064103189562246,9.536120025877322,11.509112349626875,12.467975210459645,
2_8_0000b27c1e577dfc54ce,18131,2008,10.043680652900958,8.68699544250246,10.185640021571855,11.436710112109429,
2_8_0000017de7cdc48a3aa1,18181,2008,11.202421133511601,10.21760641006102,11.531243779903095,12.46711071985501,
2_8_0000822f646e6b2c3ba1,18007,2008,11.217673952747564,10.34339171333159,11.594197972745759,12.343398760124298,
2_8_0000c2b7caac2668c0ee,18171,2008,10.979385113707359,9.96993548559403,11.279504177306604,12.156436614159162,
2_8_0000cabace2773cbc20a,18045,2008,10.065067707186598,9.029205027239332,10.280514076129966,11.342730909920752,
2_8_0000214268e532729e6e,18165,2008,9.308638109529422,8.282643806702888,9.592187225535541,10.594979523295375,
2_8_0000286dfefaadefc6f0,18121,2008,9.372767029230948,8.345267139331499,9.591622200289367,10.59506324174881,
2_8_000055376e6d6af7f3ee,18157,2008,10.874412920334315,9.938892992125135,11.187381044413973,12.187873865273302,
2_8_0000db7ad9c6c0434015,18107,2008,10.453477152375493,9.470290672198237,10.656186267889575,11.657220915679082,
2_8_00009e7e3d946d92dd3d,18015,2008,11.814099861146676,10.812367160519013,12.06279328732145,13.060458855870088,
2_8_00005705970abd578822,18023,2008,11.209216052298121,10.280824723268234,11.531292914633374,12.40446864162564,
2_8_0000e104146e8c022eed,18011,2008,10.346405842992056,9.260826756677261,10.754302489988014,11.739539431507723,
2_8_0000aa1d8cb67a0eaf1d,18063,2008,9.917561127731,8.53638748027572,10.506349807480479,11.45200460220085,
2_8_00006623b61a88e7d1ee,18097,2008,8.560383985753091,6.810708135932197,8.560184934954314,10.438755684933296,
2_8_00000ab773567a924a56,18067,2008,11.121296438416667,9.523804717120989,11.52340809099635,12.492110449011196,
2_8_00002ed52cdf0204de11,18017,2008,11.401240763343825,10.406344575723917,11.657386694600055,12.592525866031398,
2_8_0000989f11b50a5e3625,18049,2008,10.387939078313078,9.155707077644406,10.595575325101729,11.719576792389448,
2_8_0000f795f6a0bd26fcef,18103,2008,10.207861640940425,9.140659589109493,10.956817345570345,10.956817345570345,
2_8_0000a2cd1c1f1fcb92ca,18085,2008,9.888120863118937,8.517876046678204,10.51168807700047,11.476325803934051,
2_8_0000113ffc4d47684817,18169,2008,9.687919836001024,9.093025400957679,9.093025400957679,10.913266296592008,
2_8_0000b353764a2cf86a20,18183,2008,8.960692006915588,7.1565793644671984,8.908227399766254,10.779930362474623,
2_8_00009b7521c443c04bd6,18069,2008,9.733050983015623,8.093412154009986,10.032825907065584,11.405165087835732,
2_8_0000d0eac820429a4b9f,18053,2008,10.380014886700184,8.655347777559019,10.717996483331092,12.28312526493054,
2_8_0000ab922147ff16048d,18159,2008,10.460811435732307,8.496995836876005,10.534802283480957,12.476793914614339,
2_8_00006d06f2d3bc0ce24a,18057,2008,9.825698473737669,8.51065901605526,10.516609577098514,11.495025448289827,
2_8_00005e5401dbff69f9a2,18059,2008,9.504080101008224,7.967360562822339,9.717368371250625,11.094650754950607,
2_8_0000ba2d5e908f52b7ab,18095,2008,10.15228512008207,8.592953928208031,10.406578493521769,11.840638484224753,
2_8_0000e527b4c0ba0764aa,18009,2008,9.839603080333758,8.189437181215593,9.813126326558887,11.187912876778135,
2_8_00007613116330a23a79,18035,2008,10.089317256728439,8.560660858498872,10.187096919329841,11.562225816332596,
2_8_0000107e6a7f66df510f,18065,2008,10.655184926004676,9.126505392559727,10.62563924526918,12.124570122595038,
2_8_0000d6ea095cb509da4a,18135,2008,10.528858517098154,9.12489705751509,10.374638107212933,11.872538156603175,
2_8_0000e06b87abe9c85b9c,18177,2008,10.676738575612218,9.186552877081882,10.687276826112837,12.188525202850007,
2_8_000060c6cb54264ed582,18075,2008,10.62677091795864,8.68815636400921,10.687570162676396,12.687319937761941,
2_8_0000101cd081f7ed005f,18001,2008,10.454662206598659,8.43844559379273,10.562893542694384,12.561970793982022,
2_8_000042a7945e36bffb69,18179,2008,10.369561060863425,8.687082908880486,10.563625309037851,12.061647874852412,
2_8_0000ece12bf06983b8c2,18003,2008,10.332447254059424,8.313937080948115,10.438638036071003,12.311885256785859,
2_8_0000e7db84d9733491d6,18033,2008,10.236499619087038,8.436706096749681,10.186717898143767,11.688045476952363,
2_8_0000741f6e43842ea6ac,18113,2008,9.358607645947469,7.782469424241125,9.591015108257896,10.969206793953953,
2_8_000018b2491eab57caa9,18151,2008,9.897271959822236,8.314772364799607,10.06174009638955,11.31196901295167,
2_8_00003e61f0854ad85df9,18087,2008,9.258177131557751,7.936010156956505,9.438890624365671,10.686792336373935,
2_8_000007a4a8d62d2479e4,18039,2008,9.84021310748627,8.525936994154318,10.506351170392257,11.468269413499632,
2_8_0000d80dad6429cee710,18161,2008,11.007390085956777,9.524046993464006,10.508865516854822,12.489799626434833,
2_8_0000511eee98108f96f0,18047,2008,10.150802673998188,8.523005880374761,10.492404090780616,11.47121487602604,
2_8_00003dfec1445f9f85b3,18029,2008,8.506837291655161,6.51757221054284,8.5023859603673,10.458065677274481,
2_8_00007267bd44a13a811a,18115,2008,9.496148031286118,7.880846715328463,9.621496551724139,11.361059352517989,
2_8_000089df04609e755be7,18155,2008,9.646088370750377,8.529989757732736,9.506720973819052,11.479679037867932,
2_8_000079c9b802afff1fd4,18043,2008,9.053745820977433,7.466695124909047,8.96820652173913,10.659461538461537,
2_8_0000cd49380a6d680402,18061,2008,8.651151091363033,7.157767404008778,8.65666454674737,10.153145800908957,
2_8_000010f664eeb1b96ffc,18019,2008,10.237864567496572,8.688820988444716,10.06335984848487,11.684602838991381,
2_8_000036e7fa783b499199,18175,2008,9.469311759008537,8.03001417929089,9.718121288982145,10.968560590523964,
2_8_0000149a07818ddaef82,18025,2008,9.378680235240617,7.532659090909091,9.593544303797469,11.592305825242718,
2_8_0000d6c007ae4b4c8095,18143,2008,8.976985426345099,6.936540944917953,8.687730400957506,10.686141233766232,
2_8_0000e4071ec1bf6f4284,18077,2008,8.206392272157808,6.062342577708694,7.687802492785915,10.064531778835967,
2_8_0000c820b0d4bbd4f52b,18079,2008,8.166726590164064,6.187133376634851,7.688960435476069,9.811362881646874,
2_8_000089c3c753ac724499,18137,2008,8.444145259578395,6.6864251888645905,8.18803272368777,9.938531804432067,
2_8_0000724ad26d758574e2,18031,2008,10.3926034762494,8.374257657506048,10.374638344434922,12.373884403301226,
2_8_0000177312f382b6baa8,18041,2008,11.448120014906513,9.880216192779361,11.374781084933502,13.122337367203823,
2_8_00008709ee29b7520454,18139,2008,11.083191616115682,9.626416933937946,11.123408758602926,12.622319339037256,
2_8_00001704e737bf00dda4,18145,2008,9.458889163422961,7.935718125117066,9.687099323779712,10.937820133317924,
2_8_00001173dac0dd3a763c,18005,2008,8.609832776281804,6.842310104186035,8.59208536659034,10.405614597330997,
2_8_0000fa8cacb660394530,18081,2008,8.809696428590907,7.4360076445776695,8.937289668653223,10.311388156574646,
2_8_000008f0620436b9720f,18109,2008,9.11846434319905,7.518090388053849,9.521359687739286,10.484665213796944,
2_8_000001093b68c1713aa9,18013,2008,8.496372833971385,6.907640625000001,8.534517857142857,10.156168421052632,
2_8_0000210b5ef31c05e692,18071,2008,7.4303693603423255,5.78090183873026,7.094365156802768,8.907328536641204,
2_8_00006685a948d9654161,18117,2008,10.284138029044684,9.09156265622125,10.656749764033218,11.656502873792634,
2_8_000006c7179a928ce11a,18093,2008,9.251809898605316,7.373171634212395,9.373410084308391,11.125442853408872,
2_8_0000554328919a79891b,18101,2008,9.281071828195543,7.627862134954045,9.877499771650067,11.125645071316237,
2_8_0000cecd02977b9c3be2,18055,2008,8.696227829102611,7.062207645727059,8.93679532559038,10.31307985880951,
2_8_0000162fe73f1a3fff28,18105,2008,9.134232972581504,7.7583697165333,9.760461715421936,10.738956741716539,
2_8_0000d3ca9f45da065306,18119,2008,9.14472682927209,7.43596206971468,9.31283392478407,10.937397425175877,
2_8_0000f8e3b01c61aa00bd,18133,2008,9.783264018006648,8.592301540156809,10.033556812134405,11.158198187694225,
2_8_0000ef9eed1c6ee73015,18021,2008,7.885030871632195,6.216797532413138,8.029874597321985,9.530793269230735,
2_8_000007bb373ffe768c03,18167,2008,8.131657273819254,6.719003953584378,8.282939887082746,9.59100645132105,
2_8_00001997d158397776ef,17045,2008,9.71213525203383,8.551204053848767,9.531668618655624,10.478701507555767,
2_8_000061d54b09391a6a9c,17023,2008,9.069685231537617,7.161049313854166,9.104252801914441,10.767369198345474,
2_8_0000416142703decc8f0,17033,2008,8.899039267830194,7.782413214639603,9.217942089936196,10.216918681520466,
2_8_0000a26d4592a5954b03,18153,2008,8.666761710505794,7.256957925028201,8.753766653429969,10.24245021897301,
2_8_00007ee827a19181833b,18083,2008,9.101050312133392,8.030466957260584,9.280750940256155,10.34337173745742,
2_8_00006c7c25aeebd229d6,18027,2008,9.639265524019274,8.406106968239598,9.906867567522497,11.09497259358298,
2_8_0000bf5fb242f8012cf7,17101,2008,8.426205073166093,7.531599591094442,8.655386566747797,9.592032490481548,
2_8_0000db28ab4edc06655a,18051,2008,9.403885723736824,8.719000076257013,9.65493247512404,10.343009338081258,
2_8_000013edc5055b3ccdda,18125,2008,9.82618899235794,8.78256514087706,9.970458323024612,11.031583664515772,
2_8_0000e05adb2e4dc31e5a,18173,2008,9.23018385372223,8.155576329630547,9.46967997004401,10.468597497216734,
2_8_00007fad96d7e002476c,18163,2008,9.07644958824656,8.030157401505962,9.343346422455047,10.342110984838323,
2_8_00007726085429a16cd1,18147,2008,9.516521576226584,8.546567446370625,9.510393283824003,10.469363831888781,
2_8_0000b85ab5ade2299286,18037,2008,10.12659448572731,9.532863358019222,10.50699770960202,11.461550489825813,
2_8_0000a6d5f1c34b0de8f0,18123,2008,9.249107150450499,7.721504174623618,9.529522243766984,10.840962113792186,
2_8_0000c73beef527792061,18129,2008,8.764245498098294,8.030239634596622,8.908161139751334,9.717817372056123,
2_8_000078ab996875da6381,17059,2008,8.706970479158366,7.967298456856932,8.908530750767325,9.654787307608942,
2_8_0000bcf4ed2aed99b99d,17193,2008,8.528115110056477,7.5938442956797,8.655711856844027,9.591552076152134,
2_8_0000300ffda2294719eb,17069,2008,8.603350332672244,7.842022900763361,8.59447222222223,9.408669230769231,
2_8_0000b6f8aa94f30530fb,17165,2008,8.548663893503468,7.555942312150279,8.52292934800998,9.44523597150646,
2_8_0000b14335eff15d3469,17151,2008,8.547881324955943,7.577865679665642,8.52553730985744,9.418057197299216,
2_8_00003c61d83b864d9336,17127,2008,8.458930777285447,7.579725696735618,8.506827079693032,9.428612136005148,
2_8_00003743be8c5246d9b0,17087,2008,8.492004381615358,7.845266508718155,8.59349936633761,9.34487506410452,
2_8_0000ddcf3498483c34dc,17199,2008,8.385825176049012,7.7176205206093424,8.52947986616027,9.21838972162744,
2_8_00004dd4687a9785de10,17055,2008,8.434938396049208,7.719971306583875,8.530052777297417,9.343166675510105,
2_8_0000a4875c9a80dd66b3,17065,2008,8.156816106965724,7.5238525022635985,8.489850390498829,9.442578044309444,
2_8_0000559657cd8c34356f,17191,2008,8.13381343669291,7.530845795342497,8.501190618208335,9.454529732406453,
2_8_00003c96b41c6b20c617,17081,2008,7.976912401610703,6.718578359685406,8.093886116759329,9.218777681699382,
2_8_0000d4056eac7068a792,17121,2008,6.668192205433442,5.280009173184826,6.468182951608122,7.782678705829161,
2_8_00000645c0f558bf4ac3,17025,2008,7.709560757257806,6.563759232131902,7.8120431148683815,8.938580835872028,
2_8_000069d22ed7fe9251b7,17159,2008,7.883338431656359,6.528258696214526,8.504905591744157,9.468196128980784,
2_8_00007f715caecf9dbc24,17047,2008,8.46651606347625,7.657633915553613,8.655765515798949,9.406634754638167,
2_8_00003ab59d4cb0f774ba,17185,2008,8.806538182140063,8.156530336908489,8.968619482980138,9.65460305880091,
2_8_0000ec3d86b76bf6ff89,17079,2008,9.014370839253912,7.531825623688038,9.532171365580451,10.467573987854514,
2_8_0000376f86673e645d75,17035,2008,9.623224126827822,8.536788236479461,10.512097535897137,10.512097535897137,
2_8_00008ae7d638cd5ce4d9,17029,2008,9.68203501460141,9.16905486266547,9.16905486266547,10.755337722862308,
2_8_00008006c3bab671da89,17041,2008,9.538608061775859,8.719001574119877,9.780958044515128,10.595420572599707,
2_8_00006ed3098f08342fd7,17173,2008,8.808259493669743,7.688892795904483,8.813413557256963,9.938576549652266,
2_8_0000622735991cf0c16a,17139,2008,9.1339669757124,7.9674085541195625,9.281417962332597,10.405246402815665,
2_8_00007227f87a5eb94e78,17049,2008,9.292767035588106,8.466501537973638,9.531131182299621,10.34269222819224,
2_8_0000bd9dcede1e4ebaf2,17051,2008,7.18749480841498,5.968446417925319,7.220024599652149,8.345527830429898,
2_8_000004050c11430bcc76,17027,2008,6.478559615010141,5.7172199575627305,6.6581066633385175,7.2809289749123485,
2_8_0000ce291ebec9aaa8fe,17005,2008,6.213841236940427,5.470357449002341,6.155854848525476,6.967166355797653,
2_8_0000e46c20984cfdaba2,17135,2008,7.963939980007792,7.539647772052078,8.514583851204778,9.415046412925289,
2_8_000040fae5d13ef9b6cb,17021,2008,8.851024712325204,7.564088538890213,8.52472947383244,9.462636347422366,
2_8_00004793a86397f46a18,17167,2008,9.236211560421026,8.544684737089487,9.50863018863231,10.454161902511927,
2_8_000002a06695a4c31a64,17189,2008,6.810549817862536,6.216754470910895,7.03203041033926,7.530554328638347,
2_8_00001b0963d5baca8338,17145,2008,6.6714626773863595,5.969652883208627,6.779632266795893,7.341578904293473,
2_8_000089e7efd8012ebaf1,17077,2008,7.176069940463663,6.156793154533757,7.093840196849444,8.093624494613586,
2_8_00007a32c5df84ced453,17181,2008,7.788722862018185,6.905340425531911,7.9660957878510565,8.843724075491263,
2_8_00009cb7027ae7011b41,17153,2008,8.556364819493893,7.905458083832366,8.718435674405548,9.34408617169705,
2_8_0000d43a832177652c16,17003,2008,8.118632393080516,7.405477294855719,8.344918022614369,8.968885298869107,
2_9_0000a7335be44385d1aa,19119,2009,11.972310066293495,11.540182667152132,12.471805918817356,12.471805918817356,
2_9_0000ee62cd3301544a9b,19167,2009,12.111737799934719,11.546172753110433,12.492063486610991,13.439680674678355,
2_9_00004b1bc47fe5100be3,19141,2009,11.818322494597032,11.264480247731079,11.751908809640476,12.734670231211103,
2_9_00000a7157cd6c837c00,19143,2009,11.525277643162195,10.572389495388528,11.513942254739412,12.439456715601578,
2_9_00005972d482473476cf,19059,2009,11.196100406848592,10.595864906978912,11.34183879395832,11.967457116969074,
2_9_0000895ec5480001af32,19041,2009,11.207930625153503,10.532643980216458,11.342262478916862,12.093663603982215,
2_9_0000f637e2a91dd04c88,19035,2009,11.144696622044238,10.21669158053047,11.218483523407338,12.093315040861503,
2_9_00009603111ad0aa44ba,19021,2009,11.025329522963354,10.12839502215198,11.124450313449637,11.87377009312427,
2_9_0000c6169e0d914c50af,19161,2009,11.199169543086967,10.438642946980787,11.311270611761685,12.061379784072471,
2_9_000056c0f51bf3c9b8e5,19093,2009,11.271604413472087,10.469527121214512,11.342284406324435,12.15659453576686,
2_9_0000087e5d19d3e6e66a,19193,2009,11.049958387361846,9.540724938838078,11.506324858280419,12.458061512091012,
2_9_0000a3f80e3884b89def,19149,2009,11.337240582342094,10.524248732161498,11.502208486975247,12.46020321033166,
2_9_000088e696c625cb628d,19133,2009,10.980876169991417,9.530467247083852,11.515231954558741,12.45111241739148,
2_9_00007ebc3afee86fb2f7,19085,2009,11.087157671692264,10.217530255486293,11.279593721029357,12.15655506464065,
2_9_00001077d92247108558,19047,2009,10.706520874392607,9.686517446055506,10.811467024195487,11.688578506255087,
2_9_0000b00a625dea9ece3a,19027,2009,10.65436159181861,9.547302945487514,10.516665388970196,11.468310517665925,
2_9_000059595e95ac749991,19165,2009,11.055238676523253,10.186301237991993,11.187182980809023,12.061857581337126,
2_9_0000da3d81cc45a9c8e6,19009,2009,9.876113669415478,9.112357720732804,9.112357720732804,10.812437799822376,
2_9_0000f3b8373ac231aedf,19155,2009,11.253690811148603,10.312842669829866,11.310761999784393,12.311408401193216,
2_9_00007ec277ea624bdab4,19029,2009,9.87661072357768,8.536635250794523,9.507945544538128,10.479760584901937,
2_9_000055324d622f0457c0,19137,2009,10.68622910697306,9.557659843465332,10.524407896668377,11.46246856515163,
2_9_00002d4f3e744583155a,19129,2009,11.35861597324417,10.532557377339309,11.468550831923018,12.2824680020114,
2_9_000075c2c82934504db1,19071,2009,11.204688507006209,10.343257271424735,11.405256045611159,12.219441577091262,
2_9_00006535385e34940593,19145,2009,9.994499290348916,8.541646394947085,10.493832509113457,11.438775309906099,
2_9_0000541ba552dcf0f4e0,17157,2009,7.807523085878918,6.512673330055501,7.499909459355905,9.479849498098998,
2_9_00003c774563357a814d,17133,2009,8.742336642953726,6.96849086507037,8.844970264124514,10.469217909982506,
2_9_0000234491782624f548,17163,2009,8.164913946847827,6.493726820461145,8.484026898363641,10.499693276734874,
2_9_0000aaa9a5b81b09674c,17149,2009,9.444926248090026,7.510897663057405,9.502908119667334,11.479495866718294,
2_9_000092894d92424cea2a,17001,2009,9.88365533708607,8.093724421542507,10.154638187657223,11.59443950009883,
2_9_0000600b14f26baf41be,17009,2009,8.548132001489652,7.505970862028084,8.489662183364656,9.481697222407231,
2_9_00005aa2c56bc8db08f6,17171,2009,9.233076345148548,7.719597378005645,9.218418161735736,10.716085694627665,
2_9_00007683598174f58df3,17061,2009,9.13179905834099,7.435978532688044,9.18730750080652,10.811246383063235,
2_9_0000bf1aef4244420e1f,17013,2009,9.151019420899722,7.342742236024844,9.094281555044653,10.84368870925814,
2_9_000064f649a5af33b5b4,17083,2009,9.072645681844934,7.467788334743556,9.280340012042169,10.715904595436296,
2_9_000018be940eae0a5c0d,17119,2009,9.364817759860017,7.754778037910956,9.756707598531978,11.244949948977052,
2_9_000054f6a81b073c6262,17117,2009,8.88295054910308,6.718319869219789,8.96858079614137,10.77950906917121,
2_9_0000765b5683242824c6,17137,2009,10.014307553650347,8.529981370558412,10.093518330609593,11.656898218303708,
2_9_000033f1b04aa5ea369f,17017,2009,9.152335538589988,7.782426710351682,9.155300808052639,10.531962691109262,
2_9_00006ae86e351f071f57,17169,2009,8.453120013895711,7.511718273753366,8.457104561203836,9.457230136198865,
2_9_000077074a885ca2c715,17125,2009,9.379844888662232,7.967570428208456,9.470426851369053,10.9054477136796,
2_9_0000dd5e75fbaf35fb18,17057,2009,8.29648210834474,7.281391026166381,8.40604748815881,9.407131707791084,
2_9_000042ead5cd362d9bde,17109,2009,9.387311564094388,7.535314345333372,9.456422078011324,10.421864774821902,
2_9_00006b09ba4cb4741512,17187,2009,10.44767170055971,9.52453114072137,10.475436383806125,11.484238144048273,
2_9_00007e93424e6272301b,17067,2009,10.426524828791914,8.687464010604542,10.688506498144758,12.188505006374928,
2_9_0000e2ffa1b448de0664,17071,2009,10.262775211749146,8.656169656997697,10.280046200513587,11.967846828405047,
2_9_0000b81bdcab440b497e,19111,2009,8.988057435119554,7.656921216971302,8.968007345949838,10.279754917049818,
2_9_0000b70410cd457d5d98,19057,2009,9.191303829391355,7.782946122787598,9.21805155257384,10.655335492802275,
2_9_0000184281d2b113a536,17131,2009,9.755259462123053,8.524205680210653,9.511164777783657,11.465247269037008,
2_9_0000193eca3e9c01ee36,19115,2009,9.287297635218135,7.783161554364368,9.407865816292878,10.779402441425988,
2_9_00003e809764811e7691,17073,2009,9.132400228027702,7.530941500401281,9.499277369378815,10.457802639554519,
2_9_00000cb57eb468091722,17095,2009,9.016920288616097,7.538783696379302,9.49721159251831,10.445704763787871,
2_9_0000ecaa499a57538db2,17195,2009,8.86427473981143,7.528940625819224,8.508220917634798,10.455268943827155,
2_9_0000893bdfde5b445207,17161,2009,9.82907563348548,9.046999266718608,9.046999266718608,10.955596553252509,
2_9_00003a9ef8a64b10f609,19163,2009,10.595833960697362,9.407552752799972,10.778997892098777,11.968152063126595,
2_9_000092e1517d48c1c5cf,19045,2009,11.06959761527859,9.877627550745153,11.124407719418205,12.372910072540602,
2_9_00007bc4556eccb129da,17015,2009,9.815832029668579,8.62685698474636,9.87741152787179,10.873576661209729,
2_9_00005211715ed4ff9390,19097,2009,10.694928404500125,9.591756094791961,10.779983708858834,11.904545421656294,
2_9_0000eb67a70b059e2ad0,17085,2009,9.892910895164087,8.530592598224358,9.514394634662121,11.451641637887965,
2_9_0000928919487c57e60a,19061,2009,11.181480938322906,10.217089005725875,11.342276284218327,12.28211582424805,
2_9_0000483b116fd1ddb710,19031,2009,11.044019346172982,9.938383365727137,11.310919538739425,12.311934483550553,
2_9_0000bfa9543e714ae8d9,19105,2009,11.005829820643006,10.217560709351035,11.157837886435544,11.967531261800525,
2_9_0000e90fc068ae37932d,19055,2009,11.002371599467187,10.540232209541673,11.506297087196696,12.429325404783347,
2_9_00009d6285dc08e23624,19139,2009,9.5692577271303,8.156472187546804,9.717999948261944,11.03160229313267,
2_9_00005653202d203024af,19103,2009,10.108222924727357,8.969031756499742,10.280053750390381,11.342491934999966,
2_9_0000fd914400bc585fda,19183,2009,9.14266780078236,8.254947959020312,9.249407785520363,10.244134110676505,
2_9_0000ce69a0186a3b53d6,19095,2009,10.018964814371493,8.907179619771078,10.093678670407208,11.157548652138702,
2_9_0000b68d5232598fb9f9,19011,2009,10.723488015205161,9.844303904904166,10.842817309630187,11.72018023837324,
2_9_0000fec0bd046b364e53,19113,2009,11.057447905038948,10.547300095717068,11.494114310273483,12.43565120114677,
2_9_0000bb71c0dac0555482,19019,2009,10.510856297875046,9.6865803425251,10.687503525936386,11.436101649241897,
2_9_0000f587735a0e9e8de0,19013,2009,10.301785200673699,9.471106499901019,10.532301613700648,11.341982534012585,
2_9_00006ea04d46d57cd244,19171,2009,9.817801994184084,8.592650401994975,9.969711985937266,11.031844986597841,
2_9_0000c20e284dff3c3779,19157,2009,9.93100944764525,9.0297057548502,10.032769133326177,10.968563579654507,
2_9_0000450c7b6ff5ff6ec4,19107,2009,9.063548317099407,7.967677876075988,9.091903081077273,10.216605967023229,
2_9_0000b8715d3f5245fe76,19123,2009,9.386146495420364,8.345672999897811,9.470651399295976,10.53159976203301,
